# 846 карточек игроков, заведённых 03.09.2026 сборщиком составов
# (docs/clubs_squads_wikidata.py --create-cards). В проде они лежат
# с active = false: голые, без фото, страны, описания и славы.
#
# ⚠️ QID ХРАНИТСЯ ЗДЕСЬ, ПОТОМУ ЧТО В cards ЕГО КОЛОНКИ НЕТ. Без него
# просмотры этим карточкам придётся искать резолвом по имени, а он
# промахивается молча: замер на первых четырёх карточках очереди —
# «Гарри Невилл», «Хын Мин Сон», «Расмус Хёйлунн», «Скотт МакТоминэй»
# — 4 из 4 не найдены. Отсюда и файл: угадывать нечего, имя ВЗЯТО
# из Викиданных, и вот сущность, откуда оно взято.
#
# card_id	name_ru	name_en	qid
1071a667-1ecf-45ab-97fa-ecd977edf726	Лусиано Акоста	Luciano Acosta	Q15696665
dfaab245-e1cd-4721-b8cb-894812652d1d	Рубен Лескано	Rubén Lezcano	Q124805566
1b75db2e-d3a7-4ad3-adb4-962d39e9e13a	Чади Риад	Chadi Riad	Q104784108
b2983968-b497-4fb0-9adb-92b8deb9ee49	Фран Вьейтес	Fran Vieites	Q98998042
b4930ae2-1a6b-457e-bf52-2d3a3729edec	Натан Бернардо де Соуза	Natan Bernardo de Souza	Q99738875
11c4258d-6d79-45d3-a1cc-7aa642e6c334	Хесус Родригес Карабальо	Jesús Rodríguez Caraballo	Q128809546
51140671-3227-4a31-86cb-a3817a10e31f	Икер Лосада	Iker Losada	Q66499365
f102f1f1-7ad6-4a50-b345-0f43543a911e	Алекс Сола	Alex Sola	Q61746657
0a3faa5a-fe8b-4579-ae12-90e8cf4805d1	Борха Майораль	Borja Mayoral	Q18649709
ff9de1fe-554f-4a1a-b520-af9ca6dfbf1a	Бертуг Йылдырым	Bertuğ Yıldırım	Q108304158
d58139e0-21fb-4e02-b1c2-da142ad08612	Велько Бирманчевич	Veljko Birmančević	Q23762817
c9329845-1594-4bef-90b3-70e9e843444e	Франсиско Фемения	Kiko Femenía	Q2269948
56a5612f-108a-4867-bb86-8151eaaf88da	Кевин Леонардо Мьер	Kevin Mier	Q60617604
5628246d-14e4-42f3-9c96-5a6530f3690c	Альваро Нуньес	Álvaro Núñez	Q106878319
e7155dd1-8a88-41ba-ab1b-851cde46f83c	Мигель Родригес Видаль	Miguel Rodríguez Vidal	Q100144493
02b6a99e-27f3-4dd7-bc0b-2d9331757453	Матиас Весино	Matías Vecino	Q2053358
273582cd-96b9-4148-86fd-09288853b51d	Карлес Перес	Carles Pérez	Q22082452
440e7c6f-0bdf-423b-9590-ad66eef53bc8	Жаилсон Маркес Сикейра	Jailson	Q28145562
ee8412dd-5fb7-46cc-8b9b-0f22472432f7	Alejandro Cichero Terrero	Alejandro Cichero Terrero	Q123436877
c96fb042-c861-422a-92b1-663c386ded0c	Роберто Инсинье	Roberto Insigne	Q861549
38037eb6-5c31-4ab4-a5a3-67ce08ebbcef	Patrizio Masini	Patrizio Masini	Q108691113
4761fc04-daa0-442c-b9ff-3715c7f46141	Даниэл Бырлиджа	Daniel Bîrligea	Q106542058
8f24d8b4-483e-4e5f-aa2e-1c455ea397e2	Gabriele Calvani	Gabriele Calvani	Q137598926
005d0d3d-6c84-4003-872d-413431c543db	Романо Шмид	Romano Schmid	Q30080273
4c7266c7-f8d4-402b-9fd6-167a75615f7a	Мароан Саннади	Maroan Sannadi	Q123439972
3f4064ee-17e1-4548-ae99-34f16a80f887	Роберт Наварро	Robert Navarro	Q60050053
af886fe7-f408-4e62-b7f5-c4d46fb2b077	Elijah Gift	Elijah Gift	Q118724991
67adee02-8b60-4012-a09b-ba6f0d8e22ef	Хесус Аресо	Jesús Areso	Q64006699
8b8dec9a-aad4-4c66-b45a-9d44ee101522	Eder García	Eder García	Q132462781
7e0f6049-1992-4eea-a0ef-943e79bb7ce7	Hugo Rincón	Hugo Rincón	Q107297831
de6ac4c2-f502-47e9-afd1-3f926cc74a14	Igor Oyono	Igor Oyono	Q123463830
051c9424-aa6f-43d5-85c2-0c7145df2d82	Микель Хаурегисар Альбонига	Mikel Jauregizar	Q123698330
20e2507c-4b41-49a6-9e3e-327a3ea49949	Асьер Йерро	Asier Hierro	Q123738735
9d095803-23b4-4435-8153-54daa8b60e3c	Пейо Каналес	Peio Canales	Q123825008
3034a8dd-a63f-4d2a-9ad5-5966237de95e	Айтор Паредес	Aitor Paredes	Q100386793
e45a5f43-1881-48e6-907a-6f95ca0e9745	Беньят Прадос	Beñat Prados	Q106694910
294a24de-0208-41a3-9dd4-8acd0c8da4fb	Иньиго Руис де Галаррета	Iñigo Ruiz de Galarreta	Q3751255
9efe3a68-d1c8-4cec-b2dc-69c5ac8c7376	Ander Ezpeleta	Ander Ezpeleta	Q129655662
c808c737-3102-4293-9021-80561e2dd1cb	Айнгеру Олабаррьета	Aingeru Olabarrieta	Q121364134
9cf7f866-cb3d-43e7-9040-fa20bf89b581	Йоханеко Луи-Жан	Johaneko Louis-Jean	Q110395360
c8ee3d84-031d-40b5-90b4-3efd8e32cd18	Альваро Джало	Álvaro Djaló	Q113688253
f203bb6b-1b82-41ca-b042-77795a60360f	Unai Egiluz	Unai Egiluz	Q114627806
9e564c43-1427-4605-aa59-f41e28f36217	Beñat Gerenabarrena	Beñat Gerenabarrena	Q112159292
cf3bfd7e-f342-461c-9cad-c5dd8c9decc7	Алехандро Рего	Alejandro Rego	Q114628070
0065eb7b-b689-48f8-9efd-d8b33b2bb7ba	Горка Гурусета	Gorka Guruzeta	Q22004701
5bc75048-a3da-4caa-b763-65934044cbbc	Ane Elexpuru Añorga	Ane Elexpuru Añorga	Q98091167
1607a589-caed-4e6a-9583-cdd1fc5a8640	Christian Imga	Christian Imga	Q136481124
55707535-de77-4df2-b996-9f0f7c9ea136	Селтон Санчес	Selton Sánchez	Q136718467
653865d2-d68f-4c3a-b22f-ae558fb58ad5	Teppei Oka	Teppei Oka	Q64747468
0cc6c140-d5fa-4920-8558-a8f1a953225e	Soma Anzai	Soma Anzai	Q118696949
e07cff7f-0f47-473a-b25b-632c854bc0d2	Hisatoshi Nishido	Hisatoshi Nishido	Q116936300
a9e9cfc8-2e20-4697-a1e2-9184bf1c1338	Wataru Goto	Wataru Goto	Q123469630
141fb10a-d15e-4656-bc03-d2c97e8a6e8f	Jája Silva	Jája Silva	Q108121720
8594e0e7-ebef-4e9b-b0e2-afa46ea74afc	Baek In-hwan	Baek In-hwan	Q130332960
a25aa14e-4cab-4106-94bd-fef05f0967c0	Shuto Nagano	Shuto Nagano	Q130469975
c7d3bc58-2ff0-42a9-9ada-bc233d21158a	Taiyo Yamaguchi	Taiyo Yamaguchi	Q130470196
8734f52d-0fae-494b-bbb0-9fce07f92645	Тэрухито Накагава	Teruhito Nakagawa	Q21177147
866eba96-f23e-40b4-b299-258951cc7d84	Masataka Kobayashi	Masataka Kobayashi	Q124391138
9af7877a-e907-4ef5-af72-ab4474ba9440	Kaede Suzuki	Kaede Suzuki	Q137741581
f0698d15-c00c-4705-94c4-559e9fc46503	Джон Адольфо Ариас	Jhon Arias	Q65378670
c63e2e39-fb6f-4fe0-a822-f4317f1828c3	Рикельме Филлипи	Riquelme Fillipi	Q119152074
3e5ded37-f849-4c6a-b84b-86e93ad695f5	Duda Santos	Duda Santos	Q97737798
aa860206-de37-48e6-9ee1-a8898902db51	Рамон Соса	Ramón Sosa	Q110160871
859befee-60d1-4ec2-9148-4eecdf95e8f7	Juzo Ura	Juzo Ura	Q118696738
20226621-c2d6-43a5-86af-07e2bf5a7f6b	Shogo Terasaka	Shogo Terasaka	Q118697229
e5a4cfd5-acaa-4698-a6e9-567227f7d081	Сюто Адати	Shuto Adachi	Q118696737
a19008d1-a93a-4e86-a786-27b579f94395	Richard Monday Ubong	Richard Monday Ubong	Q132432528
19902aaa-0d83-4cfb-a1b8-f702784aa425	Сёхэи Такахаси	Shohei Takahashi	Q7500123
b568c97b-b789-437e-810f-74ae3e35fd38	Shioki Takayama	Shioki Takayama	Q124434115
40619e8e-d2b2-4f22-a30f-57539115688c	Юто Мацунаганэ	Yuto Matsunagane	Q118697240
91b1b90e-f239-4d84-951d-0bf487b3e943	Тоя Мёган	Toya Myogan	Q118697241
33a63d44-d8ab-4343-9fc9-2f405c2be029	Hinata Yamauchi	Hinata Yamauchi	Q123566941
9112f9c3-07f2-4a88-ad83-9a2c961b4d8c	Чанатхип Сонгкрасин	Chanathip Songkrasin	Q3196760
ceb11cd3-5130-40e2-9ece-190e0e50ccac	Lee Keun-hyeong	Lee Keun-hyeong	Q130333046
32d96e73-bfe0-4f45-9356-d73bbd60648c	Юто Одзэки	Yuto Ozeki	Q121355233
609af287-91f5-4b45-976e-be305bf31a34	Ryota Kamihashi	Ryota Kamihashi	Q136337329
94b176a6-c598-48bc-9503-a4a3b0a8fc8d	Синносукэ Киносита	Shinnosuke Kinoshita	Q118696291
261d1fc6-4c22-43b6-b7f3-d2b6128d1f50	Kaito Konomi	Kaito Konomi	Q131010445
5f793127-a651-4df0-b1c0-31f2db044200	Eiji Kubo	Eiji Kubo	Q128032078
fb55e496-765c-4d04-a779-742e00941186	Манато Ёсида	Manato Yoshida	Q118696701
8cf46986-60a2-4ee0-a785-f25c0084c82c	Сэнди Уолш	Sandy Walsh	Q129878
e3eecd23-4408-4e0a-8a8e-50be73c42b9d	Reno Noguchi	Reno Noguchi	Q130476281
034d0617-85cf-49a7-abe7-3b173289f2be	Keigo Sakakibara	Keigo Sakakibara	Q97031611
e6ef5f12-9d00-4490-b119-5d4ea8c1f480	Kohei Mochizuki	Kohei Mochizuki	Q120248300
35240b5f-7ec3-4118-908e-02b3721b0734	Томас Денг	Thomas Deng	Q21621159
f39f0887-7bf2-46f9-b9a3-537a7e39bb86	Кэнъю Сугимото	Kenyu Sugimoto	Q2093536
0501d118-6124-4fb5-bb5f-8b9686219027	Kosei Suwama	Kosei Suwama	Q125450219
d14e08b9-fc6e-427a-ad4c-e3449bab582f	Kanta Sekitomi	Kanta Sekitomi	Q137908356
1d0c8324-8076-48e9-bd20-9ab8e141a0cc	Син Миидэра	Shin Miidera	Q140937305
d81b4617-2bd1-4376-af26-851719b2632d	Тьяго Питарч	Thiago Pitarch	Q135682148
3dca91c7-fc22-4923-a38e-110cd6b1e21f	Альваро Фернандес	Álvaro Fernández	Q110001765
dde72e61-80e1-4d10-a9ec-c9ef0b4a61f5	Диего Агуадо	Diego Aguado	Q131416396
dece7616-53a5-4d6f-ba17-48e8466bdc2f	Рауль Асенсио	Raúl Asencio	Q122583363
b0ce925d-3bca-4a1f-b12e-3ee9ccc61a9a	Юлен Лобете	Julen Lobete	Q106930365
ba199bc8-4036-4cfe-b399-b23f99873da3	David Ferreiro	David Ferreiro	Q5233624
85f54caa-edc3-48d3-9f75-471d8411f55a	Eneko Jauregi	Eneko Jauregi	Q25475867
2bed7156-fc2c-4b64-8492-d2d00dd8e6bd	Маноло Рейна	Manuel Reina Rodríguez	Q2413592
f81e1b87-51a2-469b-9032-b025a0213568	Фернандо Калеро	Fernando Calero Villa	Q38681499
f6290a40-a989-4731-b3ba-53fa75095b15	Лумор Агбеньену	Lumor Agbenyenu	Q28648822
4b62dd3d-f54b-40f2-bf47-96fe1ac09560	Хон Андер Оласагасти	Jon Ander Olasagasti	Q107035459
ee9d642f-bf2d-4500-8419-11528c56802a	Мэттью Райан	Mathew Ryan	Q1587689
8f0940d8-cd98-41c6-8b0c-a199d751a3c6	Петар Ратков	Petar Ratkov	Q110157458
8e75f9fc-e65a-4f93-b2f9-110925869db3	Георгий Абурджания	Giorgi Aburjania	Q3779845
fa58a7f7-d22c-4a97-960a-3f3b09ff1404	Хесус Кастильо	Jesús Castillo	Q110321491
4ab9d5b1-8968-41f5-ae08-56c3855a0019	Jorge Aguirre	Jorge Aguirre	Q110415811
d2f578a7-0047-4db8-8b96-5fc53be2987f	Luka Tunjić	Luka Tunjić	Q131928248
e8e5864f-af3c-4e55-98c7-e3e7af4e4159	Гани Бююкхан	Gâni Büyükhan	Q140302938
f7e6db52-6880-43e6-92bb-7f560cb46a1c	Амин Эль-Уаззани	Amine El Ouazzani	Q108639388
2e201ac8-2e82-42ca-9adf-7b0756bd49c5	Амин Сбаи	Amine Sbaï	Q114841915
c0a332c0-99c6-4879-abed-75aa39ef2990	Бранко Ван ден Бомен	Branco van den Boomen	Q2923698
